,Open,High,Low,Close,Adj Close,Volume,20_SMA,50_SMA,TP,std,MA-TP,BOLU,BOLD,Supertrend,Final Lowerband,Final Upperband
2021-03-13 23:00:00+00:00,1919.572265625,1937.6455078125,1919.572265625,1924.6278076171875,1924.6278076171875,418441216,1862.0907958984376,1812.820068359375,1927.2818603515625,59.00341729329698,1859.5112650553383,1977.5180996419322,1741.5044304687444,True,1874.8104999894356,
2021-03-14 00:00:00+00:00,1923.86376953125,1930.77978515625,1914.251953125,1915.771240234375,1915.771240234375,0,1869.5531799316407,1815.2142816587937,1920.2676595052083,55.85572434953049,1867.4627502441406,1979.1741989432016,1755.7513015450795,True,1874.8104999894356,
2021-03-14 01:00:00+00:00,1915.594970703125,1915.594970703125,1893.6060791015625,1907.3216552734375,1907.3216552734375,150222848,1876.3176330566407,1817.3076310591264,1905.507568359375,51.90648807844884,1874.1270100911456,1977.9399862480434,1770.3140339342478,True,1874.8104999894356,
2021-03-14 02:00:00+00:00,1907.4703369140625,1908.466796875,1898.8099365234375,1904.7635498046875,1904.7635498046875,7290880,1882.9458374023438,1819.2510959201388,1904.013427734375,46.514970052509895,1880.7745402018231,1973.8044803068428,1787.7446000968034,True,1874.8104999894356,
2021-03-14 03:00:00+00:00,1904.4228515625,1916.8349609375,1897.3187255859375,1910.8050537109375,1910.8050537109375,156037120,1889.3014404296875,1821.2413993503737,1908.319580078125,40.421223377322114,1887.277305094401,1968.1197518490453,1806.4348583397568,True,1874.8104999894356,
2021-03-14 04:00:00+00:00,1910.77978515625,1910.77978515625,1900.3271484375,1901.4661865234375,1901.4661865234375,0,1895.0967224121093,1822.948309715758,1904.1910400390625,33.16353501356635,1893.1895690917968,1959.5166391189296,1826.862499064664,True,1874.8104999894356,
2021-03-14 05:00:00+00:00,1901.830810546875,1904.646728515625,1892.1170654296875,1899.3790283203125,1899.3790283203125,0,1900.535662841797,1824.5406163533528,1898.7142740885417,22.898987478956467,1898.694014485677,1944.4919894435898,1852.896039527764,True,1874.8104999894356,
2021-03-14 06:00:00+00:00,1898.9571533203125,1898.9571533203125,1883.7657470703125,1894.3983154296875,1894.3983154296875,300881920,1902.6317565917968,1825.9662836814414,1892.3737386067708,17.119732639868516,1901.7252909342449,1935.964756213982,1867.4858256545078,True,1874.8104999894356,
2021-03-14 07:00:00+00:00,1895.077392578125,1901.5079345703125,1888.609130859375,1888.609130859375,1888.609130859375,0,1903.3675537109375,1827.219140625,1892.9087320963542,15.645296718879777,1902.879219563802,1934.1698130015616,1871.5886261260425,True,1874.8104999894356,
2021-03-14 08:00:00+00:00,1888.49755859375,1898.2196044921875,1886.8043212890625,1896.2406005859375,1896.2406005859375,0,1904.0385437011719,1828.9253051757812,1893.7548421223958,15.189914753762775,1903.3707071940105,1933.750536701536,1872.990877686485,True,1874.8104999894356,
2021-03-14 09:00:00+00:00,1896.2666015625,1905.939208984375,1895.2144775390625,1902.70849609375,1902.70849609375,138795008,1904.8578979492188,1831.100947265625,1901.2873942057292,14.348213352345638,1904.3640950520833,1933.0605217567745,1875.667668347392,True,1874.8104999894356,
2021-03-14 10:00:00+00:00,1902.8763427734375,1903.462158203125,1870.6978759765625,1873.05615234375,1873.05615234375,0,1904.3519958496095,1832.599169921875,1882.4053955078125,14.507501750539847,1904.2535970052081,1933.2686005062878,1875.2385935041284,False,,1938.4759952611018
2021-03-14 11:00:00+00:00,1872.2296142578125,1878.074951171875,1853.7640380859375,1878.074951171875,1878.074951171875,0,1904.5576293945312,1834.4430615234376,1869.9713134765625,15.156273822797424,1903.9434509277344,1934.2559985733292,1873.6309032821396,False,,1919.4764560400724
2021-03-14 12:00:00+00:00,1878.2030029296875,1884.82275390625,1875.876953125,1882.5384521484375,1882.5384521484375,0,1904.3648803710937,1836.4538037109376,1881.0793863932292,15.27242730779919,1903.8632019042968,1934.4080565198951,1873.3183472886985,False,,1919.4764560400724
2021-03-14 13:00:00+00:00,1882.862060546875,1883.54345703125,1858.12939453125,1862.1639404296875,1862.1639404296875,0,1901.8309265136718,1838.20669921875,1867.9455973307292,17.163007585435818,1902.080360921224,1936.4063760920956,1867.7543457503523,False,,1919.4764560400724
2021-03-14 14:00:00+00:00,1862.84912109375,1879.3060302734375,1862.84912109375,1866.9857177734375,1866.9857177734375,0,1899.7810852050782,1840.1482763671875,1869.713623046875,18.44031938794203,1900.080859375,1936.9614981508842,1863.200220599116,False,,1919.4764560400724
2021-03-14 15:00:00+00:00,1867.49072265625,1868.6097412109375,1849.7694091796875,1854.578857421875,1854.578857421875,0,1896.2832763671875,1842.3196923828125,1857.6526692708333,20.105074469024704,1897.047391764323,1937.2575407023724,1856.8372428262737,False,,1912.740812563758
2021-03-14 16:00:00+00:00,1854.6002197265625,1866.71337890625,1845.1199951171875,1850.5687255859375,1850.5687255859375,5265408,1892.1595886230468,1844.3819946289063,1854.134033203125,20.524502016125926,1893.1696736653648,1934.2186776976166,1852.120669633113,False,,1910.5930623183315
2021-03-14 17:00:00+00:00,1850.7723388671875,1864.33447265625,1850.7723388671875,1858.1737060546875,1858.1737060546875,0,1889.6198425292969,1846.0036547851562,1857.7601725260417,21.22247598467063,1890.2770161946614,1932.7219681640026,1847.8320642253202,False,,1910.5930623183315
2021-03-14 18:00:00+00:00,1858.2431640625,1875.413818359375,1856.7633056640625,1874.0830078125,1874.0830078125,0,1887.3157287597655,1847.9736669921874,1868.7533772786458,20.83661427332222,1887.9017842610679,1929.5750128077123,1846.2285557144235,False,,1910.5930623183315
2021-03-14 19:00:00+00:00,1874.2322998046875,1876.8048095703125,1865.500244140625,1869.1759033203125,1869.1759033203125,0,1884.5431335449218,1850.0243359375,1870.49365234375,19.071310289312898,1885.0623738606773,1923.2049944393032,1846.9197532820515,False,,1910.5930623183315
2021-03-14 20:00:00+00:00,1869.3482666015625,1876.5496826171875,1863.96875,1876.5496826171875,1876.5496826171875,0,1882.5820556640624,1852.0270043945313,1872.3560384114583,17.437832684236596,1882.6667928059894,1917.5424581744626,1847.7911274375163,False,,1910.5930623183315
2021-03-14 21:00:00+00:00,1876.5009765625,1877.921142578125,1865.604736328125,1868.4356689453125,1868.4356689453125,0,1880.6377563476562,1854.4774926757811,1870.6538492838542,16.797962483564444,1880.9241068522138,1914.5200318193426,1847.3281818850849,False,,1910.5930623183315
2021-03-14 22:00:00+00:00,1868.54541015625,1883.4315185546875,1862.5894775390625,1881.7633056640625,1881.7633056640625,103106560,1879.487744140625,1857.1901391601561,1875.9281005859375,15.962197423516487,1879.5198404947919,1911.4442353418249,1847.5954456477589,False,,1910.5930623183315
2021-03-14 23:00:00+00:00,1881.789794921875,1891.6754150390625,1855.4940185546875,1855.4940185546875,1855.4940185546875,0,1876.7221923828124,1859.1092260742187,1867.5544840494792,14.707974085221101,1877.4815856933594,1906.8975338638015,1848.0656375229173,False,,1910.5930623183315
2021-03-15 00:00:00+00:00,1854.086669921875,1879.8482666015625,1844.7606201171875,1872.596435546875,1872.596435546875,427620352,1875.2787048339844,1861.3677026367188,1865.735107421875,13.559372951016469,1875.5587890625,1902.677534964533,1848.440043160467,False,,1910.5930623183315
2021-03-15 01:00:00+00:00,1873.04443359375,1886.7611083984375,1870.480712890625,1881.8480224609375,1881.8480224609375,0,1874.4021545410155,1863.5379809570313,1879.6966145833333,12.529950999688682,1874.6079060872398,1899.6678080866172,1849.5480040878624,False,,1910.5930623183315
2021-03-15 02:00:00+00:00,1881.958984375,1888.45751953125,1881.958984375,1885.57470703125,1885.57470703125,0,1873.9609741210938,1866.1670239257812,1885.3304036458333,12.11787968562449,1874.2557393391926,1898.4914987104416,1850.0199799679435,False,,1910.5930623183315
2021-03-15 03:00:00+00:00,1885.2537841796875,1888.1417236328125,1883.831298828125,1884.6822509765625,1884.6822509765625,0,1873.764630126953,1869.0085400390626,1885.5517578125,11.648647566403017,1873.887890625,1897.185185757806,1850.5905954921939,False,,1910.5930623183315
2021-03-15 04:00:00+00:00,1884.743408203125,1889.1966552734375,1860.232666015625,1860.8006591796875,1860.8006591796875,169977856,1871.9926330566407,1871.2030688476561,1870.07666015625,10.73689131767277,1872.7039815266926,1894.177764162038,1851.230198891347,False,,1910.5930623183315
2021-03-15 05:00:00+00:00,1860.6376953125,1863.0546875,1844.802734375,1844.802734375,1844.802734375,0,1869.097344970703,1872.904521484375,1850.88671875,9.585371077109905,1870.1839477539063,1889.3546899081261,1851.0132055996864,False,,1908.9523594878924
2021-03-15 06:00:00+00:00,1844.443359375,1849.4862060546875,1802.366455078125,1809.683837890625,1809.683837890625,844789760,1865.928729248047,1873.7677270507813,1820.5121663411458,14.07829937598952,1867.089286295573,1895.245885047552,1838.9326875435938,False,,1889.5874849592976
2021-03-15 07:00:00+00:00,1809.856201171875,1809.856201171875,1782.1844482421875,1800.751220703125,1800.751220703125,1370597376,1862.0625427246093,1874.342099609375,1797.5972900390625,20.6432819169048,1863.4705851236981,1904.7571489575078,1822.1840212898885,False,,1861.617685510736
2021-03-15 08:00:00+00:00,1800.238525390625,1809.1820068359375,1790.0343017578125,1790.42919921875,1790.42919921875,398557184,1857.457080078125,1874.7066943359375,1796.5485026041667,24.833569514781225,1859.2440409342446,1908.911179963807,1809.5769019046822,False,,1861.617685510736
2021-03-15 09:00:00+00:00,1791.044189453125,1796.74072265625,1749.6063232421875,1757.47802734375,1757.47802734375,1700620288,1852.2227844238282,1874.1823950195312,1767.9416910807292,31.697386673588124,1854.2438456217449,1917.638618968921,1790.8490722745687,False,,1845.619866035653
2021-03-15 10:00:00+00:00,1758.7806396484375,1778.4813232421875,1758.7806396484375,1776.1231689453125,1776.1231689453125,418512896,1847.6796569824219,1873.9936474609376,1771.1283772786458,36.24734539855986,1849.3145833333333,1921.809274130453,1776.8198925362135,False,,1840.1333961060895
2021-03-15 11:00:00+00:00,1777.173828125,1783.4510498046875,1770.3189697265625,1772.3006591796875,1772.3006591796875,0,1843.5657470703125,1873.62765625,1775.3568929036458,39.58471139534089,1845.1997945149737,1924.3692173056556,1766.0303717242919,False,,1840.1333961060895
2021-03-15 12:00:00+00:00,1772.7088623046875,1780.1014404296875,1751.4375,1778.257080078125,1778.257080078125,436678656,1839.9501647949219,1872.1432690429688,1769.9320068359375,42.760909545981036,1840.9896931966146,1926.5115122885766,1755.4678741046525,False,,1835.8309200466606
2021-03-15 13:00:00+00:00,1778.8336181640625,1793.644775390625,1778.2218017578125,1789.7947998046875,1789.7947998046875,390313984,1836.5312194824219,1870.4613012695313,1787.220458984375,44.11972161941671,1837.4627075195312,1925.7021507583647,1749.2232642806978,False,,1835.8309200466606
2021-03-15 14:00:00+00:00,1789.796875,1802.982421875,1781.6112060546875,1782.5804443359375,1782.5804443359375,438427648,1831.9560913085938,1868.456494140625,1789.0580240885417,44.70868853677788,1833.4779398600258,1922.8953169335816,1744.06056278647,False,,1835.8309200466606
2021-03-15 15:00:00+00:00,1782.1441650390625,1788.3427734375,1772.3919677734375,1772.3919677734375,1772.3919677734375,0,1827.11689453125,1866.1779052734375,1777.7089029947917,45.435068300918836,1828.8387023925782,1919.7088389944158,1737.9685657907405,False,,1835.8309200466606
2021-03-15 16:00:00+00:00,1772.1746826171875,1779.7125244140625,1757.331787109375,1775.365478515625,1775.365478515625,127741952,1822.057684326172,1864.0217309570312,1770.8032633463542,45.95955503218024,1823.761063639323,1915.6801737036835,1731.8419535749626,False,,1834.0759035626236
2021-03-15 17:00:00+00:00,1774.5601806640625,1777.0408935546875,1761.973388671875,1770.0086669921875,1770.0086669921875,302344192,1817.1363342285156,1861.9426586914062,1769.67431640625,46.07722515129448,1818.7120869954426,1910.8665372980315,1726.5576366928537,False,,1833.0254738402634
2021-03-15 18:00:00+00:00,1771.313720703125,1788.031494140625,1768.300048828125,1787.2010498046875,1787.2010498046875,154349568,1812.408221435547,1859.9588110351563,1781.1775309244792,44.804297069901665,1813.9745585123696,1903.5831526521729,1724.3659643725664,False,,1833.0254738402634
2021-03-15 19:00:00+00:00,1787.919921875,1793.392822265625,1786.9637451171875,1789.845703125,1789.845703125,189474816,1809.1258056640625,1857.4988647460937,1790.0674235026042,43.32956910399836,1810.1002054850262,1896.7593436930229,1723.4410672770296,False,,1833.0254738402634
2021-03-15 20:00:00+00:00,1789.438232421875,1804.234130859375,1784.2276611328125,1790.622314453125,1790.622314453125,195581952,1805.027099609375,1855.15166015625,1793.0280354817708,41.52164010149144,1806.4648518880208,1889.5081320910037,1723.4215716850379,False,,1833.0254738402634
2021-03-15 21:00:00+00:00,1791.052734375,1803.161376953125,1791.052734375,1800.57763671875,1800.57763671875,41244672,1800.9635803222657,1852.6725122070313,1798.263916015625,37.9827144871687,1802.393216959635,1878.3586459339724,1726.4277879852978,False,,1833.0254738402634
2021-03-15 22:00:00+00:00,1800.21435546875,1803.3646240234375,1785.390380859375,1787.5631103515625,1787.5631103515625,0,1796.0630004882812,1849.7629248046876,1792.1060384114583,32.89866409876624,1797.7319986979169,1863.5293268954495,1731.9346705003843,False,,1833.0254738402634
2021-03-15 23:00:00+00:00,1788.3389892578125,1807.6265869140625,1788.0062255859375,1791.76171875,1791.76171875,136026112,1791.416973876953,1847.4187866210937,1795.7981770833333,26.01450201529671,1793.2443196614586,1845.273323692052,1741.2153156308652,False,,1833.0254738402634
2021-03-16 00:00:00+00:00,1792.413818359375,1802.2152099609375,1737.1820068359375,1738.6751708984375,1738.6751708984375,83664896,1785.3106994628906,1843.788984375,1759.3574625651042,20.207993225797615,1787.7083597819012,1828.1243462334965,1747.292373330306,False,,1833.0254738402634
2021-03-16 01:00:00+00:00,1738.3465576171875,1754.40869140625,1720.05322265625,1753.05712890625,1753.05712890625,1237671936,1780.7234191894531,1840.3575708007813,1742.50634765625,16.78043715262294,1782.2893412272138,1815.8502155324597,1748.7284669219678,False,,1811.114552390887
2021-03-16 02:00:00+00:00,1752.8724365234375,1757.802734375,1747.1761474609375,1752.3565673828125,1752.3565673828125,198623232,1777.8570556640625,1837.08927734375,1752.4451497395833,15.539782638555472,1778.8859903971356,1809.9655556742466,1747.8064251200246,False,,1811.114552390887
2021-03-16 03:00:00+00:00,1752.7579345703125,1753.983642578125,1740.6119384765625,1751.1019287109375,1751.1019287109375,210268160,1775.3745910644532,1833.9648828125,1748.5658365885417,16.246063693067963,1776.4344177246094,1808.9265451107453,1743.9422903384734,False,,1811.114552390887
2021-03-16 04:00:00+00:00,1751.019287109375,1760.041015625,1748.471923828125,1753.9334716796875,1753.9334716796875,28604416,1773.5498046875,1830.94828125,1754.1488037109375,16.249426402948913,1774.314432779948,1806.8132855858457,1741.8155799740503,False,,1811.114552390887
2021-03-16 05:00:00+00:00,1753.4443359375,1757.7562255859375,1743.291015625,1748.6956787109375,1748.6956787109375,21587781632,1773.1106872558594,1827.70609375,1749.914306640625,17.057816621507385,1773.4130635579427,1807.5286968009575,1739.2974303149279,False,,1811.114552390887
2021-03-16 06:00:00+00:00,1749.1756591796875,1789.1141357421875,1740.1077880859375,1786.4110107421875,1786.4110107421875,102498304,1773.6250793457032,1825.404990234375,1771.8776448567708,17.05357998626299,1773.4505269368492,1807.5576869093752,1739.3433669643232,False,,1811.114552390887
2021-03-16 07:00:00+00:00,1792.1300048828125,1799.68115234375,1789.88134765625,1798.9259033203125,1798.9259033203125,0,1774.9563415527343,1823.395927734375,1796.1628011067708,17.758182174591813,1774.4908223470052,1810.007186696189,1738.9744579978214,False,,1811.114552390887
2021-03-16 08:00:00+00:00,1798.2508544921875,1817.0601806640625,1798.2508544921875,1804.7349853515625,1804.7349853515625,132141056,1776.2802368164062,1821.6026611328125,1806.6820068359375,19.046025986877414,1776.328322347005,1814.42037432076,1738.2362703732501,False,,1811.114552390887
2021-03-16 09:00:00+00:00,1804.85107421875,1815.1845703125,1803.6676025390625,1809.3848876953125,1809.3848876953125,0,1777.2597412109376,1820.0181762695313,1809.412353515625,20.256249142611377,1777.4379170735676,1817.9504153587905,1736.9254187883448,False,,1811.114552390887
2021-03-16 10:00:00+00:00,1809.2236328125,1809.2236328125,1791.4200439453125,1798.564697265625,1798.564697265625,519979008,1778.0589538574218,1818.064658203125,1799.7361246744792,20.691537726953232,1777.9718221028647,1819.3548975567712,1736.5887466489582,False,,1811.114552390887
2021-03-16 11:00:00+00:00,1798.1671142578125,1799.143310546875,1784.2781982421875,1789.52685546875,1789.52685546875,0,1778.9156982421875,1815.801025390625,1790.9827880859375,20.884445142501605,1778.635516357422,1820.404406642425,1736.8666260724187,False,,1811.114552390887
2021-03-16 12:00:00+00:00,1789.9124755859375,1794.2501220703125,1769.9722900390625,1778.4444580078125,1778.4444580078125,0,1779.069647216797,1813.9087915039063,1780.8889567057292,20.810873028119435,1779.1398010253906,1820.7615470816295,1737.5180549691518,False,,1811.114552390887
2021-03-16 13:00:00+00:00,1778.13916015625,1790.6331787109375,1778.13916015625,1784.218017578125,1784.218017578125,51490816,1779.7801147460937,1812.0316528320313,1784.3301188151042,20.722515648830854,1779.8725911458332,1821.3176224434949,1738.4275598481715,False,,1811.114552390887
2021-03-16 14:00:00+00:00,1784.3997802734375,1793.875244140625,1781.28466796875,1793.6646728515625,1793.6646728515625,0,1780.1032958984374,1810.2541772460938,1789.6081949869792,20.830240524079255,1780.2941243489586,1821.9546053971171,1738.6336433008,False,,1811.114552390887
2021-03-16 15:00:00+00:00,1794.2752685546875,1804.724853515625,1794.2752685546875,1804.4039306640625,1804.4039306640625,0,1780.8312072753906,1809.0989770507813,1801.1346842447917,21.225769424485204,1780.8474873860675,1823.299026235038,1738.3959485370972,False,,1811.114552390887
2021-03-16 16:00:00+00:00,1804.564697265625,1813.2205810546875,1797.489013671875,1800.9349365234375,1800.9349365234375,0,1781.3468383789063,1807.7779614257813,1803.8815104166667,21.66445974676324,1781.3901611328124,1824.7190806263388,1738.061241639286,False,,1811.114552390887
