Datetime,Close
2022-03-12 00:52:00+00:00,2579.9140625
2022-03-12 00:53:00+00:00,2579.414794921875
2022-03-12 00:54:00+00:00,2579.24658203125
2022-03-12 00:55:00+00:00,2578.975341796875
2022-03-12 00:56:00+00:00,2579.278076171875
2022-03-12 00:57:00+00:00,2579.152587890625
2022-03-12 00:58:00+00:00,2580.656494140625
2022-03-12 00:59:00+00:00,2580.95751953125
2022-03-12 01:00:00+00:00,2580.881591796875
2022-03-12 01:01:00+00:00,2581.11962890625
2022-03-12 01:02:00+00:00,2581.871337890625
2022-03-12 01:03:00+00:00,2581.8857421875
2022-03-12 01:04:00+00:00,2582.086181640625
2022-03-12 01:05:00+00:00,2581.29931640625
2022-03-12 01:06:00+00:00,2580.69140625
2022-03-12 01:07:00+00:00,2579.714111328125
2022-03-12 01:08:00+00:00,2579.404541015625
2022-03-12 01:09:00+00:00,2579.185302734375
2022-03-12 01:10:00+00:00,2578.689208984375
2022-03-12 01:11:00+00:00,2579.203125
2022-03-12 01:12:00+00:00,2580.166015625
2022-03-12 01:13:00+00:00,2584.51904296875
2022-03-12 01:14:00+00:00,2584.880615234375
2022-03-12 01:15:00+00:00,2585.09130859375
2022-03-12 01:16:00+00:00,2585.284912109375
2022-03-12 01:17:00+00:00,2585.535888671875
2022-03-12 01:18:00+00:00,2584.19287109375
2022-03-12 01:19:00+00:00,2583.014892578125
2022-03-12 01:20:00+00:00,2583.043212890625
2022-03-12 01:21:00+00:00,2583.09375
2022-03-12 01:22:00+00:00,2583.363525390625
2022-03-12 01:23:00+00:00,2583.792724609375
2022-03-12 01:24:00+00:00,2583.443115234375
2022-03-12 01:25:00+00:00,2583.845458984375
2022-03-12 01:26:00+00:00,2583.7587890625
2022-03-12 01:27:00+00:00,2584.225341796875
2022-03-12 01:28:00+00:00,2585.306884765625
2022-03-12 01:29:00+00:00,2584.8095703125
2022-03-12 01:30:00+00:00,2584.483154296875
2022-03-12 01:31:00+00:00,2584.192138671875
2022-03-12 01:32:00+00:00,2584.61669921875
2022-03-12 01:33:00+00:00,2585.038818359375
2022-03-12 01:34:00+00:00,2585.65771484375
2022-03-12 01:35:00+00:00,2585.854736328125
2022-03-12 01:36:00+00:00,2587.1953125
2022-03-12 01:37:00+00:00,2589.45849609375
2022-03-12 01:38:00+00:00,2589.4248046875
2022-03-12 01:39:00+00:00,2589.236328125
2022-03-12 01:40:00+00:00,2588.617919921875
2022-03-12 01:41:00+00:00,2588.38818359375
2022-03-12 01:42:00+00:00,2588.173828125
2022-03-12 01:43:00+00:00,2587.8173828125
2022-03-12 01:44:00+00:00,2587.892822265625
2022-03-12 01:45:00+00:00,2588.32861328125
2022-03-12 01:46:00+00:00,2588.955078125
2022-03-12 01:47:00+00:00,2588.64013671875
2022-03-12 01:48:00+00:00,2589.2373046875
2022-03-12 01:49:00+00:00,2589.7822265625
2022-03-12 01:50:00+00:00,2589.44775390625
2022-03-12 01:51:00+00:00,2588.879150390625
2022-03-12 01:52:00+00:00,2588.075927734375
2022-03-12 01:53:00+00:00,2587.798583984375
2022-03-12 01:54:00+00:00,2587.498291015625
2022-03-12 01:55:00+00:00,2586.989990234375
2022-03-12 01:56:00+00:00,2586.75390625
2022-03-12 01:57:00+00:00,2586.75732421875
2022-03-12 01:58:00+00:00,2587.498779296875
2022-03-12 01:59:00+00:00,2587.802978515625
2022-03-12 02:00:00+00:00,2587.89208984375
2022-03-12 02:01:00+00:00,2588.5390625
2022-03-12 02:02:00+00:00,2589.241455078125
2022-03-12 02:03:00+00:00,2589.216796875
2022-03-12 02:04:00+00:00,2589.610595703125
2022-03-12 02:05:00+00:00,2590.05078125
2022-03-12 02:06:00+00:00,2589.82421875
2022-03-12 02:07:00+00:00,2589.297607421875
2022-03-12 02:08:00+00:00,2589.53857421875
2022-03-12 02:09:00+00:00,2589.975830078125
2022-03-12 02:10:00+00:00,2591.210205078125
2022-03-12 02:11:00+00:00,2591.087158203125
2022-03-12 02:12:00+00:00,2591.009765625
2022-03-12 02:13:00+00:00,2590.987548828125
2022-03-12 02:14:00+00:00,2590.54736328125
2022-03-12 02:15:00+00:00,2590.96435546875
2022-03-12 02:16:00+00:00,2591.254638671875
2022-03-12 02:17:00+00:00,2591.689208984375
2022-03-12 02:18:00+00:00,2591.991455078125
2022-03-12 02:19:00+00:00,2593.564697265625
2022-03-12 02:20:00+00:00,2593.8466796875
2022-03-12 02:21:00+00:00,2593.779541015625
2022-03-12 02:22:00+00:00,2592.791015625
2022-03-12 02:23:00+00:00,2591.968994140625
2022-03-12 02:24:00+00:00,2592.185302734375
2022-03-12 02:25:00+00:00,2591.77294921875
2022-03-12 02:26:00+00:00,2591.78125
2022-03-12 02:27:00+00:00,2590.870361328125
2022-03-12 02:28:00+00:00,2590.41796875
2022-03-12 02:29:00+00:00,2590.50634765625
2022-03-12 02:30:00+00:00,2591.078857421875
2022-03-12 02:31:00+00:00,2591.387939453125
2022-03-12 02:32:00+00:00,2591.550537109375
2022-03-12 02:33:00+00:00,2591.3056640625
2022-03-12 02:34:00+00:00,2589.262939453125
2022-03-12 02:35:00+00:00,2587.71630859375
2022-03-12 02:36:00+00:00,2587.427490234375
2022-03-12 02:37:00+00:00,2587.091552734375
2022-03-12 02:38:00+00:00,2587.331298828125
2022-03-12 02:39:00+00:00,2587.14697265625
2022-03-12 02:40:00+00:00,2585.747802734375
2022-03-12 02:41:00+00:00,2584.98681640625
2022-03-12 02:42:00+00:00,2584.421875
2022-03-12 02:43:00+00:00,2583.10107421875
2022-03-12 02:44:00+00:00,2582.95947265625
2022-03-12 02:45:00+00:00,2582.784912109375
2022-03-12 02:46:00+00:00,2581.614013671875
2022-03-12 02:47:00+00:00,2582.01708984375
2022-03-12 02:48:00+00:00,2582.37109375
2022-03-12 02:49:00+00:00,2582.86279296875
2022-03-12 02:50:00+00:00,2582.276611328125
2022-03-12 02:51:00+00:00,2582.01318359375
2022-03-12 02:52:00+00:00,2581.31005859375
2022-03-12 02:53:00+00:00,2581.867431640625
2022-03-12 02:54:00+00:00,2582.31591796875
2022-03-12 02:55:00+00:00,2581.708251953125
2022-03-12 02:56:00+00:00,2581.787841796875
2022-03-12 02:57:00+00:00,2581.508544921875
2022-03-12 02:58:00+00:00,2581.666259765625
2022-03-12 02:59:00+00:00,2581.955322265625
2022-03-12 03:00:00+00:00,2581.61767578125
2022-03-12 03:01:00+00:00,2581.4921875
2022-03-12 03:02:00+00:00,2581.942138671875
2022-03-12 03:03:00+00:00,2582.39404296875
2022-03-12 03:04:00+00:00,2583.248046875
2022-03-12 03:05:00+00:00,2583.280029296875
2022-03-12 03:06:00+00:00,2583.91357421875
2022-03-12 03:07:00+00:00,2585.498779296875
2022-03-12 03:08:00+00:00,2585.833251953125
2022-03-12 03:09:00+00:00,2586.711669921875
2022-03-12 03:10:00+00:00,2588.201416015625
2022-03-12 03:11:00+00:00,2588.638671875
2022-03-12 03:12:00+00:00,2588.687255859375
2022-03-12 03:13:00+00:00,2588.2275390625
2022-03-12 03:14:00+00:00,2588.75634765625
2022-03-12 03:15:00+00:00,2588.651123046875
2022-03-12 03:16:00+00:00,2589.03662109375
2022-03-12 03:17:00+00:00,2588.22998046875
2022-03-12 03:18:00+00:00,2587.6533203125
2022-03-12 03:19:00+00:00,2587.115966796875
2022-03-12 03:20:00+00:00,2587.255615234375
2022-03-12 03:21:00+00:00,2587.2802734375
2022-03-12 03:22:00+00:00,2587.052978515625
2022-03-12 03:23:00+00:00,2587.022705078125
2022-03-12 03:24:00+00:00,2587.080078125
2022-03-12 03:25:00+00:00,2588.412353515625
2022-03-12 03:26:00+00:00,2588.73046875
2022-03-12 03:27:00+00:00,2589.02880859375
2022-03-12 03:28:00+00:00,2589.118896484375
2022-03-12 03:29:00+00:00,2589.12890625
2022-03-12 03:30:00+00:00,2589.470458984375
2022-03-12 03:31:00+00:00,2590.886474609375
2022-03-12 03:32:00+00:00,2591.13720703125
2022-03-12 03:33:00+00:00,2591.11083984375
2022-03-12 03:34:00+00:00,2591.208251953125
2022-03-12 03:35:00+00:00,2590.191162109375
2022-03-12 03:36:00+00:00,2590.041259765625
2022-03-12 03:37:00+00:00,2589.2939453125
2022-03-12 03:38:00+00:00,2587.97998046875
2022-03-12 03:39:00+00:00,2587.565673828125
2022-03-12 03:40:00+00:00,2585.9990234375
2022-03-12 03:41:00+00:00,2585.15673828125
2022-03-12 03:42:00+00:00,2585.250732421875
2022-03-12 03:43:00+00:00,2584.812255859375
2022-03-12 03:44:00+00:00,2585.23876953125
2022-03-12 03:45:00+00:00,2585.694580078125
2022-03-12 03:46:00+00:00,2586.335205078125
2022-03-12 03:47:00+00:00,2586.31201171875
2022-03-12 03:48:00+00:00,2585.9755859375
2022-03-12 03:49:00+00:00,2585.84375
2022-03-12 03:50:00+00:00,2585.861572265625
2022-03-12 03:51:00+00:00,2585.80419921875
2022-03-12 03:52:00+00:00,2587.408203125
2022-03-12 03:53:00+00:00,2588.568359375
2022-03-12 03:54:00+00:00,2588.134765625
2022-03-12 03:55:00+00:00,2588.246826171875
2022-03-12 03:56:00+00:00,2587.796630859375
2022-03-12 03:57:00+00:00,2587.14794921875
2022-03-12 03:58:00+00:00,2585.514892578125
2022-03-12 03:59:00+00:00,2585.2021484375
2022-03-12 04:00:00+00:00,2585.0146484375
2022-03-12 04:01:00+00:00,2585.090576171875
2022-03-12 04:02:00+00:00,2584.72265625
2022-03-12 04:03:00+00:00,2584.02978515625
2022-03-12 04:04:00+00:00,2582.331787109375
2022-03-12 04:05:00+00:00,2582.41015625
2022-03-12 04:06:00+00:00,2582.479736328125
2022-03-12 04:07:00+00:00,2582.34375
2022-03-12 04:08:00+00:00,2581.862060546875
2022-03-12 04:09:00+00:00,2582.281005859375
2022-03-12 04:10:00+00:00,2582.221923828125
2022-03-12 04:11:00+00:00,2581.783447265625
2022-03-12 04:12:00+00:00,2580.829833984375
2022-03-12 04:13:00+00:00,2576.43701171875
2022-03-12 04:14:00+00:00,2576.931640625
2022-03-12 04:15:00+00:00,2577.515380859375
2022-03-12 04:16:00+00:00,2578.682373046875
2022-03-12 04:17:00+00:00,2578.637451171875
2022-03-12 04:18:00+00:00,2578.998291015625
2022-03-12 04:19:00+00:00,2580.482421875
2022-03-12 04:20:00+00:00,2581.675537109375
2022-03-12 04:21:00+00:00,2582.7294921875
2022-03-12 04:22:00+00:00,2584.81298828125
2022-03-12 04:23:00+00:00,2584.97509765625
2022-03-12 04:24:00+00:00,2585.2060546875
2022-03-12 04:25:00+00:00,2585.586181640625
2022-03-12 04:26:00+00:00,2585.751708984375
2022-03-12 04:27:00+00:00,2586.072265625
2022-03-12 04:28:00+00:00,2586.489501953125
2022-03-12 04:29:00+00:00,2586.1787109375
2022-03-12 04:30:00+00:00,2585.852783203125
2022-03-12 04:31:00+00:00,2586.02587890625
2022-03-12 04:32:00+00:00,2586.360107421875
2022-03-12 04:33:00+00:00,2586.899658203125
2022-03-12 04:34:00+00:00,2587.79541015625
2022-03-12 04:35:00+00:00,2587.351318359375
2022-03-12 04:36:00+00:00,2587.141845703125
2022-03-12 04:37:00+00:00,2585.79296875
2022-03-12 04:38:00+00:00,2585.823974609375
2022-03-12 04:39:00+00:00,2585.775390625
2022-03-12 04:40:00+00:00,2585.259765625
2022-03-12 04:41:00+00:00,2585.13232421875
2022-03-12 04:42:00+00:00,2585.02197265625
2022-03-12 04:43:00+00:00,2584.93017578125
2022-03-12 04:44:00+00:00,2585.560546875
2022-03-12 04:45:00+00:00,2585.777099609375
2022-03-12 04:46:00+00:00,2586.572265625
2022-03-12 04:47:00+00:00,2586.137451171875
2022-03-12 04:48:00+00:00,2586.692626953125
2022-03-12 04:49:00+00:00,2588.467529296875
2022-03-12 04:50:00+00:00,2588.3271484375
2022-03-12 04:51:00+00:00,2587.95458984375
2022-03-12 04:52:00+00:00,2585.9091796875
2022-03-12 04:53:00+00:00,2585.12451171875
2022-03-12 04:54:00+00:00,2584.727294921875
2022-03-12 04:55:00+00:00,2583.91015625
2022-03-12 04:56:00+00:00,2583.719970703125
2022-03-12 04:57:00+00:00,2583.642822265625
2022-03-12 04:58:00+00:00,2583.31640625
2022-03-12 04:59:00+00:00,2583.423583984375
2022-03-12 05:00:00+00:00,2583.544189453125
2022-03-12 05:01:00+00:00,2583.756591796875
2022-03-12 05:02:00+00:00,2583.62109375
2022-03-12 05:03:00+00:00,2582.792724609375
2022-03-12 05:04:00+00:00,2581.468994140625
2022-03-12 05:05:00+00:00,2581.362060546875
2022-03-12 05:06:00+00:00,2581.913330078125
2022-03-12 05:07:00+00:00,2583.03662109375
2022-03-12 05:08:00+00:00,2583.06787109375
2022-03-12 05:09:00+00:00,2583.211669921875
2022-03-12 05:10:00+00:00,2583.213623046875
2022-03-12 05:11:00+00:00,2583.6396484375
2022-03-12 05:12:00+00:00,2583.515380859375
2022-03-12 05:13:00+00:00,2583.416259765625
2022-03-12 05:14:00+00:00,2583.26025390625
2022-03-12 05:15:00+00:00,2583.516845703125
2022-03-12 05:16:00+00:00,2583.772216796875
2022-03-12 05:17:00+00:00,2583.7451171875
2022-03-12 05:18:00+00:00,2583.602783203125
2022-03-12 05:19:00+00:00,2584.1904296875
2022-03-12 05:20:00+00:00,2585.058837890625
2022-03-12 05:21:00+00:00,2584.901611328125
2022-03-12 05:22:00+00:00,2585.867431640625
2022-03-12 05:23:00+00:00,2586.143798828125
2022-03-12 05:24:00+00:00,2586.23974609375
2022-03-12 05:25:00+00:00,2587.62890625
2022-03-12 05:26:00+00:00,2588.0498046875
2022-03-12 05:27:00+00:00,2588.177978515625
2022-03-12 05:28:00+00:00,2588.786376953125
2022-03-12 05:29:00+00:00,2588.6884765625
2022-03-12 05:30:00+00:00,2588.564208984375
2022-03-12 05:31:00+00:00,2588.78125
2022-03-12 05:32:00+00:00,2589.19091796875
2022-03-12 05:33:00+00:00,2589.206298828125
2022-03-12 05:34:00+00:00,2589.51171875
2022-03-12 05:35:00+00:00,2589.02294921875
2022-03-12 05:36:00+00:00,2588.68359375
2022-03-12 05:37:00+00:00,2588.0966796875
2022-03-12 05:38:00+00:00,2588.01806640625
2022-03-12 05:39:00+00:00,2589.0283203125
2022-03-12 05:40:00+00:00,2589.828857421875
2022-03-12 05:41:00+00:00,2590.001708984375
2022-03-12 05:42:00+00:00,2589.785400390625
2022-03-12 05:43:00+00:00,2588.688232421875
2022-03-12 05:44:00+00:00,2588.486083984375
2022-03-12 05:45:00+00:00,2588.229736328125
2022-03-12 05:46:00+00:00,2587.448974609375
2022-03-12 05:47:00+00:00,2586.8525390625
2022-03-12 05:48:00+00:00,2586.67822265625
2022-03-12 05:49:00+00:00,2586.48095703125
2022-03-12 05:50:00+00:00,2586.333984375
2022-03-12 05:51:00+00:00,2586.134521484375
2022-03-12 05:52:00+00:00,2586.0029296875
2022-03-12 05:53:00+00:00,2586.571533203125
2022-03-12 05:54:00+00:00,2586.70458984375
2022-03-12 05:55:00+00:00,2586.97705078125
2022-03-12 05:56:00+00:00,2587.133056640625
2022-03-12 05:57:00+00:00,2587.48681640625
2022-03-12 05:58:00+00:00,2588.728515625
2022-03-12 05:59:00+00:00,2589.028076171875
2022-03-12 06:00:00+00:00,2589.05615234375
2022-03-12 06:01:00+00:00,2589.9091796875
2022-03-12 06:02:00+00:00,2590.553466796875
2022-03-12 06:03:00+00:00,2590.958740234375
2022-03-12 06:04:00+00:00,2593.971923828125
2022-03-12 06:05:00+00:00,2594.84716796875
2022-03-12 06:06:00+00:00,2594.480224609375
2022-03-12 06:07:00+00:00,2593.50634765625
2022-03-12 06:08:00+00:00,2593.62158203125
2022-03-12 06:09:00+00:00,2593.47802734375
2022-03-12 06:10:00+00:00,2593.47021484375
2022-03-12 06:11:00+00:00,2593.248779296875
2022-03-12 06:12:00+00:00,2593.356201171875
2022-03-12 06:13:00+00:00,2592.78466796875
2022-03-12 06:14:00+00:00,2593.124755859375
2022-03-12 06:15:00+00:00,2593.322021484375
2022-03-12 06:16:00+00:00,2594.322265625
2022-03-12 06:17:00+00:00,2594.140869140625
2022-03-12 06:18:00+00:00,2594.302734375
2022-03-12 06:19:00+00:00,2594.310791015625
2022-03-12 06:20:00+00:00,2594.19482421875
2022-03-12 06:21:00+00:00,2594.470947265625
2022-03-12 06:22:00+00:00,2594.998779296875
2022-03-12 06:23:00+00:00,2595.135986328125
2022-03-12 06:24:00+00:00,2595.21337890625
2022-03-12 06:25:00+00:00,2596.254150390625
2022-03-12 06:26:00+00:00,2596.190185546875
2022-03-12 06:27:00+00:00,2596.026611328125
2022-03-12 06:28:00+00:00,2594.961669921875
2022-03-12 06:29:00+00:00,2594.614501953125
2022-03-12 06:30:00+00:00,2594.03369140625
2022-03-12 06:31:00+00:00,2592.741943359375
2022-03-12 06:32:00+00:00,2592.137939453125
2022-03-12 06:33:00+00:00,2591.984130859375
2022-03-12 06:34:00+00:00,2591.49853515625
2022-03-12 06:35:00+00:00,2591.00927734375
2022-03-12 06:36:00+00:00,2590.7275390625
2022-03-12 06:37:00+00:00,2589.588134765625
2022-03-12 06:38:00+00:00,2589.30859375
2022-03-12 06:39:00+00:00,2589.028076171875
2022-03-12 06:40:00+00:00,2588.383544921875
2022-03-12 06:41:00+00:00,2588.291259765625
2022-03-12 06:42:00+00:00,2588.703857421875
2022-03-12 06:43:00+00:00,2589.086181640625
2022-03-12 06:44:00+00:00,2589.08056640625
2022-03-12 06:45:00+00:00,2589.080322265625
2022-03-12 06:46:00+00:00,2589.39794921875
2022-03-12 06:47:00+00:00,2589.689453125
2022-03-12 06:48:00+00:00,2590.150634765625
2022-03-12 06:49:00+00:00,2590.670166015625
2022-03-12 06:50:00+00:00,2590.892333984375
2022-03-12 06:51:00+00:00,2590.8232421875
2022-03-12 06:52:00+00:00,2589.695556640625
2022-03-12 06:53:00+00:00,2589.4970703125
2022-03-12 06:54:00+00:00,2589.009765625
2022-03-12 06:55:00+00:00,2588.33447265625
2022-03-12 06:56:00+00:00,2588.4365234375
2022-03-12 06:57:00+00:00,2588.298583984375
2022-03-12 06:58:00+00:00,2587.977294921875
2022-03-12 06:59:00+00:00,2587.493408203125
2022-03-12 07:00:00+00:00,2587.564208984375
2022-03-12 07:01:00+00:00,2587.274658203125
2022-03-12 07:02:00+00:00,2587.4599609375
2022-03-12 07:03:00+00:00,2588.01123046875
2022-03-12 07:04:00+00:00,2587.7216796875
2022-03-12 07:05:00+00:00,2587.169921875
2022-03-12 07:06:00+00:00,2586.95654296875
2022-03-12 07:07:00+00:00,2586.507080078125
2022-03-12 07:08:00+00:00,2586.83251953125
2022-03-12 07:09:00+00:00,2586.855224609375
2022-03-12 07:10:00+00:00,2586.786865234375
2022-03-12 07:11:00+00:00,2586.65283203125
2022-03-12 07:12:00+00:00,2586.466064453125
2022-03-12 07:13:00+00:00,2586.2998046875
2022-03-12 07:14:00+00:00,2586.468994140625
2022-03-12 07:15:00+00:00,2586.528076171875
2022-03-12 07:16:00+00:00,2586.80224609375
2022-03-12 07:17:00+00:00,2587.420166015625
2022-03-12 07:18:00+00:00,2587.9072265625
2022-03-12 07:19:00+00:00,2588.74267578125
2022-03-12 07:20:00+00:00,2588.662841796875
2022-03-12 07:21:00+00:00,2588.634033203125
2022-03-12 07:22:00+00:00,2589.51123046875
2022-03-12 07:23:00+00:00,2587.34521484375
2022-03-12 07:24:00+00:00,2587.107421875
2022-03-12 07:25:00+00:00,2585.762939453125
2022-03-12 07:26:00+00:00,2585.945556640625
2022-03-12 07:27:00+00:00,2586.72998046875
2022-03-12 07:28:00+00:00,2588.548095703125
2022-03-12 07:29:00+00:00,2588.765625
2022-03-12 07:30:00+00:00,2588.413818359375
2022-03-12 07:31:00+00:00,2588.175537109375
2022-03-12 07:32:00+00:00,2588.329345703125
2022-03-12 07:33:00+00:00,2589.111328125
2022-03-12 07:34:00+00:00,2590.26416015625
2022-03-12 07:35:00+00:00,2590.264404296875
2022-03-12 07:36:00+00:00,2589.95947265625
2022-03-12 07:37:00+00:00,2588.811279296875
2022-03-12 07:38:00+00:00,2588.18017578125
2022-03-12 07:39:00+00:00,2587.552001953125
2022-03-12 07:40:00+00:00,2586.51953125
2022-03-12 07:41:00+00:00,2586.34130859375
2022-03-12 07:42:00+00:00,2586.10009765625
2022-03-12 07:43:00+00:00,2586.015869140625
2022-03-12 07:44:00+00:00,2585.821533203125
2022-03-12 07:45:00+00:00,2585.9716796875
2022-03-12 07:46:00+00:00,2585.49755859375
2022-03-12 07:47:00+00:00,2585.497314453125
2022-03-12 07:48:00+00:00,2585.77734375
2022-03-12 07:49:00+00:00,2586.58642578125
2022-03-12 07:50:00+00:00,2586.37060546875
2022-03-12 07:51:00+00:00,2586.329833984375
2022-03-12 07:52:00+00:00,2586.62060546875
2022-03-12 07:53:00+00:00,2586.8681640625
2022-03-12 07:54:00+00:00,2586.8037109375
2022-03-12 07:55:00+00:00,2586.9267578125
2022-03-12 07:56:00+00:00,2586.99169921875
2022-03-12 07:57:00+00:00,2587.400390625
2022-03-12 07:58:00+00:00,2588.05908203125
2022-03-12 07:59:00+00:00,2587.886474609375
2022-03-12 08:00:00+00:00,2587.92236328125
2022-03-12 08:01:00+00:00,2588.320556640625
2022-03-12 08:02:00+00:00,2587.994384765625
2022-03-12 08:03:00+00:00,2588.12451171875
2022-03-12 08:04:00+00:00,2588.56640625
2022-03-12 08:05:00+00:00,2589.06494140625
2022-03-12 08:06:00+00:00,2588.918212890625
2022-03-12 08:07:00+00:00,2588.9609375
2022-03-12 08:08:00+00:00,2588.820556640625
2022-03-12 08:09:00+00:00,2588.36181640625
2022-03-12 08:10:00+00:00,2586.524658203125
2022-03-12 08:11:00+00:00,2586.138916015625
2022-03-12 08:12:00+00:00,2585.882568359375
2022-03-12 08:13:00+00:00,2585.125244140625
2022-03-12 08:14:00+00:00,2584.69970703125
2022-03-12 08:15:00+00:00,2584.664794921875
2022-03-12 08:16:00+00:00,2584.785888671875
2022-03-12 08:17:00+00:00,2584.7421875
2022-03-12 08:18:00+00:00,2584.258056640625
2022-03-12 08:19:00+00:00,2581.796630859375
2022-03-12 08:20:00+00:00,2581.4404296875
2022-03-12 08:21:00+00:00,2581.270263671875
2022-03-12 08:22:00+00:00,2580.772216796875
2022-03-12 08:23:00+00:00,2580.91748046875
2022-03-12 08:24:00+00:00,2580.757568359375
2022-03-12 08:25:00+00:00,2579.844482421875
2022-03-12 08:26:00+00:00,2579.255859375
2022-03-12 08:27:00+00:00,2578.84375
2022-03-12 08:28:00+00:00,2577.6259765625
2022-03-12 08:29:00+00:00,2577.567138671875
2022-03-12 08:30:00+00:00,2578.1923828125
2022-03-12 08:31:00+00:00,2579.8037109375
2022-03-12 08:32:00+00:00,2580.3349609375
2022-03-12 08:33:00+00:00,2579.214599609375
2022-03-12 08:34:00+00:00,2577.85693359375
2022-03-12 08:35:00+00:00,2578.2109375
2022-03-12 08:36:00+00:00,2578.81689453125
2022-03-12 08:37:00+00:00,2580.06005859375
2022-03-12 08:38:00+00:00,2580.27001953125
2022-03-12 08:39:00+00:00,2580.70703125
2022-03-12 08:40:00+00:00,2581.487060546875
2022-03-12 08:41:00+00:00,2581.250244140625
2022-03-12 08:42:00+00:00,2581.41552734375
2022-03-12 08:43:00+00:00,2582.452880859375
2022-03-12 08:44:00+00:00,2582.6865234375
2022-03-12 08:45:00+00:00,2583.19580078125
2022-03-12 08:46:00+00:00,2584.69091796875
2022-03-12 08:47:00+00:00,2584.989501953125
2022-03-12 08:48:00+00:00,2585.02294921875
2022-03-12 08:49:00+00:00,2584.91796875
2022-03-12 08:50:00+00:00,2584.855224609375
2022-03-12 08:51:00+00:00,2584.277587890625
2022-03-12 08:52:00+00:00,2583.44970703125
2022-03-12 08:53:00+00:00,2583.3857421875
2022-03-12 08:54:00+00:00,2583.4453125
2022-03-12 08:55:00+00:00,2584.558349609375
2022-03-12 08:56:00+00:00,2584.818603515625
2022-03-12 08:57:00+00:00,2584.6669921875
2022-03-12 08:58:00+00:00,2584.540771484375
2022-03-12 08:59:00+00:00,2584.31884765625
2022-03-12 09:00:00+00:00,2584.333984375
2022-03-12 09:01:00+00:00,2583.39697265625
2022-03-12 09:02:00+00:00,2583.033447265625
2022-03-12 09:03:00+00:00,2583.108154296875
2022-03-12 09:04:00+00:00,2582.916015625
2022-03-12 09:05:00+00:00,2583.576171875
2022-03-12 09:06:00+00:00,2583.584228515625
2022-03-12 09:07:00+00:00,2584.203125
2022-03-12 09:08:00+00:00,2583.739013671875
2022-03-12 09:09:00+00:00,2583.765380859375
2022-03-12 09:10:00+00:00,2583.70947265625
2022-03-12 09:11:00+00:00,2583.888916015625
2022-03-12 09:12:00+00:00,2584.029052734375
2022-03-12 09:14:00+00:00,2584.925048828125
2022-03-12 09:15:00+00:00,2585.087890625
2022-03-12 09:16:00+00:00,2584.55322265625
2022-03-12 09:17:00+00:00,2584.211669921875
2022-03-12 09:18:00+00:00,2584.077392578125
2022-03-12 09:19:00+00:00,2584.259033203125
2022-03-12 09:20:00+00:00,2584.33984375
2022-03-12 09:21:00+00:00,2584.530517578125
2022-03-12 09:22:00+00:00,2584.399169921875
2022-03-12 09:23:00+00:00,2584.28369140625
2022-03-12 09:24:00+00:00,2584.2919921875
