Datetime,Open,High,Low,Close,Adj Close,Volume,Supertrend,Final Lowerband,Final Upperband,20_SMA,50_SMA,TP,std,MA-TP,BOLU,BOLD
2022-03-12 00:28:00+00:00,2569.867919921875,2569.867919921875,2569.867919921875,2569.867919921875,2569.867919921875,0,True,2567.802519548655,,2564.4934326171874,2563.2135051858836,2569.867919921875,2.1710239580370674,2564.4934326171874,2568.8354805332615,2560.1513847011133
2022-03-12 00:29:00+00:00,2570.369384765625,2570.369384765625,2570.369384765625,2570.369384765625,2570.369384765625,22028288,True,2568.3625684214494,,2564.8913330078126,2563.4520345052083,2570.369384765625,2.4626435386865224,2564.8913330078126,2569.8166200851856,2559.9660459304396
2022-03-12 00:30:00+00:00,2570.638671875,2570.638671875,2570.638671875,2570.638671875,2570.638671875,3272704,True,2568.7565067302826,,2565.26484375,2563.6838615171373,2570.638671875,2.7254876710944744,2565.26484375,2570.715819092189,2559.8138684078112
2022-03-12 00:31:00+00:00,2573.40185546875,2573.40185546875,2573.40185546875,2573.40185546875,2573.40185546875,0,True,2570.856168519534,,2565.7950927734373,2563.987548828125,2573.40185546875,3.1863966351406705,2565.7950927734373,2572.1678860437187,2559.422299503156
2022-03-12 00:32:00+00:00,2573.079345703125,2573.079345703125,2573.079345703125,2573.079345703125,2573.079345703125,0,True,2570.856168519534,,2566.3265747070313,2564.263057824337,2573.079345703125,3.458914167723742,2566.3265747070313,2573.244403042479,2559.4087463715837
2022-03-12 00:33:00+00:00,2572.57568359375,2572.57568359375,2572.57568359375,2572.57568359375,2572.57568359375,0,True,2570.856168519534,,2566.8689086914064,2564.507546817555,2572.57568359375,3.5448055376233145,2566.8689086914064,2573.958519766653,2559.77929761616
2022-03-12 00:34:00+00:00,2571.642333984375,2571.642333984375,2571.642333984375,2571.642333984375,2571.642333984375,0,True,2570.856168519534,,2567.3525512695314,2564.711397879464,2571.642333984375,3.502969699988573,2567.3525512695314,2574.3584906695087,2560.346611869554
2022-03-12 00:35:00+00:00,2571.65087890625,2571.65087890625,2571.65087890625,2571.65087890625,2571.65087890625,0,True,2570.856168519534,,2567.7973754882814,2564.9041612413193,2571.65087890625,3.4553663897754614,2567.7973754882814,2574.7081082678324,2560.8866427087305
2022-03-12 00:36:00+00:00,2571.669677734375,2571.669677734375,2571.669677734375,2571.669677734375,2571.669677734375,0,True,2570.856168519534,,2568.1743286132814,2565.087013038429,2571.669677734375,3.446003906761573,2568.1743286132814,2575.0663364268044,2561.2823207997585
2022-03-12 00:37:00+00:00,2572.319091796875,2572.319091796875,2572.319091796875,2572.319091796875,2572.319091796875,0,True,2570.856168519534,,2568.582409667969,2565.2773309004933,2572.319091796875,3.429374359428436,2568.582409667969,2575.441158386826,2561.723660949112
2022-03-12 00:38:00+00:00,2573.410400390625,2573.410400390625,2573.410400390625,2573.410400390625,2573.410400390625,0,True,2571.3675410813266,,2569.046765136719,2565.48587114383,2573.410400390625,3.4229037758700342,2569.046765136719,2575.892572688459,2562.200957584979
2022-03-12 00:39:00+00:00,2573.3173828125,2573.3173828125,2573.3173828125,2573.3173828125,2573.3173828125,5322752,True,2571.453550335343,,2569.5258056640623,2565.6816589355467,2573.3173828125,3.3149346573124174,2569.5258056640623,2576.1556749786873,2562.8959363494373
2022-03-12 00:40:00+00:00,2574.721435546875,2574.721435546875,2574.721435546875,2574.721435546875,2574.721435546875,0,True,2572.6196044503617,,2570.0664916992187,2565.9021412919205,2574.721435546875,3.2354337675699867,2570.0664916992187,2576.5373592343585,2563.595624164079
2022-03-12 00:41:00+00:00,2574.8359375,2574.8359375,2574.8359375,2574.8359375,2574.8359375,135168,True,2572.9120695942033,,2570.6119750976563,2566.1148507254466,2574.8359375,3.0696488032166513,2570.6119750976563,2576.75127270409,2564.472677491223
2022-03-12 00:42:00+00:00,2574.557861328125,2574.557861328125,2574.557861328125,2574.557861328125,2574.557861328125,103424,True,2572.9120695942033,,2571.124377441406,2566.3111998092295,2574.557861328125,2.820075722551556,2571.124377441406,2576.764528886509,2565.484225996303
2022-03-12 00:43:00+00:00,2574.505859375,2574.505859375,2574.505859375,2574.505859375,2574.505859375,0,True,2572.9120695942033,,2571.58291015625,2566.4974420720882,2574.505859375,2.576542256807456,2571.58291015625,2576.735994669865,2566.429825642635
2022-03-12 00:44:00+00:00,2575.001220703125,2575.001220703125,2575.001220703125,2575.001220703125,2575.001220703125,0,True,2573.3710630566957,,2572.0292236328123,2566.6864149305557,2575.001220703125,2.3466435653543107,2572.0292236328123,2576.722510763521,2567.335936502104
2022-03-12 00:45:00+00:00,2575.687255859375,2575.687255859375,2575.687255859375,2575.687255859375,2575.687255859375,6454272,True,2574.0139646090424,,2572.4276123046875,2566.88208538553,2575.687255859375,2.255745777388537,2572.4276123046875,2576.9391038594645,2567.9161207499105
2022-03-12 00:46:00+00:00,2577.58740234375,2577.58740234375,2577.58740234375,2577.58740234375,2577.58740234375,0,True,2575.508528949133,,2572.9257934570314,2567.109858086769,2577.58740234375,2.2399856329156487,2572.9257934570314,2577.405764722863,2568.4458221912
2022-03-12 00:47:00+00:00,2577.884765625,2577.884765625,2577.884765625,2577.884765625,2577.884765625,2822144,True,2575.9253305338243,,2573.4362182617188,2567.3343353271484,2577.884765625,2.146787677017723,2573.4362182617188,2577.7297936157543,2569.1426429076832
2022-03-12 00:48:00+00:00,2577.919921875,2577.919921875,2577.919921875,2577.919921875,2577.919921875,1921024,True,2576.146951190873,,2573.838818359375,2567.550367705676,2577.919921875,2.194345630032624,2573.838818359375,2578.2275096194403,2569.45012709931
2022-03-12 00:49:00+00:00,2579.1416015625,2579.1416015625,2579.1416015625,2579.1416015625,2579.1416015625,0,True,2577.1784438593927,,2574.2774291992187,2567.7821923828124,2579.1416015625,2.3295708375385398,2574.2774291992187,2578.9365708742957,2569.6182875241416
2022-03-12 00:50:00+00:00,2579.543212890625,2579.543212890625,2579.543212890625,2579.543212890625,2579.543212890625,13880320,True,2577.6562409392054,,2574.72265625,2568.17984375,2579.543212890625,2.439891249906203,2574.72265625,2579.6024387498123,2569.8428737501877
2022-03-12 00:51:00+00:00,2579.843017578125,2579.843017578125,2579.843017578125,2579.843017578125,2579.843017578125,3802112,True,2578.0552154055827,,2575.044714355469,2568.5931396484375,2579.843017578125,2.6595163393765957,2575.044714355469,2580.363747034222,2569.725681676716
2022-03-12 00:52:00+00:00,2579.9140625,2579.9140625,2579.9140625,2579.9140625,2579.9140625,0,True,2578.28432091793,,2575.3864501953126,2569.0088818359377,2579.9140625,2.8193328370075443,2575.3864501953126,2581.0251158693277,2569.7477845212975
2022-03-12 00:53:00+00:00,2579.414794921875,2579.414794921875,2579.414794921875,2579.414794921875,2579.414794921875,0,True,2578.28432091793,,2575.728405761719,2569.3987744140627,2579.414794921875,2.871943880686202,2575.728405761719,2581.472293523091,2569.9845180003467
2022-03-12 00:54:00+00:00,2579.24658203125,2579.24658203125,2579.24658203125,2579.24658203125,2579.24658203125,0,True,2578.28432091793,,2576.1086181640626,2569.7640380859375,2579.24658203125,2.808483446205289,2576.1086181640626,2581.7255850564734,2570.491651271652
2022-03-12 00:55:00+00:00,2578.975341796875,2578.975341796875,2578.975341796875,2578.975341796875,2578.975341796875,0,True,2578.28432091793,,2576.4748413085936,2570.136240234375,2578.975341796875,2.677833663772412,2576.4748413085936,2581.8305086361383,2571.119173981049
2022-03-12 00:56:00+00:00,2579.278076171875,2579.278076171875,2579.278076171875,2579.278076171875,2579.278076171875,9509888,True,2578.28432091793,,2576.855261230469,2570.5054248046877,2579.278076171875,2.5028983699022005,2576.855261230469,2581.861057970273,2571.8494644906646
2022-03-12 00:57:00+00:00,2579.152587890625,2579.152587890625,2579.152587890625,2579.152587890625,2579.152587890625,704512,True,2578.28432091793,,2577.1969360351563,2570.8640185546874,2579.152587890625,2.3200867247929575,2577.1969360351563,2581.837109484742,2572.5567625855706
2022-03-12 00:58:00+00:00,2580.656494140625,2580.656494140625,2580.656494140625,2580.656494140625,2580.656494140625,0,True,2579.0509394376763,,2577.5592407226563,2571.2362158203123,2580.656494140625,2.2656284401610254,2577.5592407226563,2582.0904976029783,2573.0279838423344
2022-03-12 00:59:00+00:00,2580.95751953125,2580.95751953125,2580.95751953125,2580.95751953125,2580.95751953125,10202112,True,2579.42233914478,,2577.9412475585937,2571.607138671875,2580.95751953125,2.159835647152918,2577.9412475585937,2582.2609188528995,2573.621576264288
2022-03-12 01:00:00+00:00,2580.881591796875,2580.881591796875,2580.881591796875,2580.881591796875,2580.881591796875,2278400,True,2579.4773629178267,,2578.2492553710936,2571.9614013671876,2580.881591796875,2.117532278996115,2578.2492553710936,2582.484319929086,2574.0141908131013
2022-03-12 01:01:00+00:00,2581.11962890625,2581.11962890625,2581.11962890625,2581.11962890625,2581.11962890625,0,True,2579.7845123807388,,2578.563439941406,2572.3278564453126,2581.11962890625,2.0529603687060898,2578.563439941406,2582.6693606788185,2574.457519203994
2022-03-12 01:02:00+00:00,2581.871337890625,2581.871337890625,2581.871337890625,2581.871337890625,2581.871337890625,0,True,2580.4440996410044,,2578.9291137695313,2572.7162890625,2581.871337890625,1.955966606991511,2578.9291137695313,2582.8410469835144,2575.0171805555483
2022-03-12 01:03:00+00:00,2581.8857421875,2581.8857421875,2581.8857421875,2581.8857421875,2581.8857421875,0,True,2580.5970698455417,,2579.2981079101564,2573.119423828125,2581.8857421875,1.7743935020199686,2579.2981079101564,2582.8468949141966,2575.7493209061163
2022-03-12 01:04:00+00:00,2582.086181640625,2582.086181640625,2582.086181640625,2582.086181640625,2582.086181640625,0,True,2580.866317710674,,2579.6523559570314,2573.5217578125,2582.086181640625,1.5774937065248418,2579.6523559570314,2582.807343370081,2576.497368543982
2022-03-12 01:05:00+00:00,2581.29931640625,2581.29931640625,2581.29931640625,2581.29931640625,2581.29931640625,0,True,2580.866317710674,,2579.932958984375,2573.89265625,2581.29931640625,1.3263752606311217,2579.932958984375,2582.585709505637,2577.280208463113
2022-03-12 01:06:00+00:00,2580.69140625,2580.69140625,2580.69140625,2580.69140625,2580.69140625,0,False,,2582.0744629583364,2580.0881591796874,2574.2238720703126,2580.69140625,1.2201903730185615,2580.0881591796874,2582.5285399257245,2577.6477784336503
2022-03-12 01:07:00+00:00,2579.714111328125,2579.714111328125,2579.714111328125,2579.714111328125,2579.714111328125,0,False,,2581.2521707451574,2580.1796264648438,2574.5350048828127,2579.714111328125,1.115682174310601,2580.1796264648438,2582.410990813465,2577.9482621162224
2022-03-12 01:08:00+00:00,2579.404541015625,2579.404541015625,2579.404541015625,2579.404541015625,2579.404541015625,0,False,,2580.8816231323926,2580.253857421875,2574.8406298828127,2579.404541015625,1.0069563595828142,2580.253857421875,2582.2677701410407,2578.2399447027096
2022-03-12 01:09:00+00:00,2579.185302734375,2579.185302734375,2579.185302734375,2579.185302734375,2579.185302734375,0,False,,2580.58039675184,2580.2560424804688,2575.1496044921873,2579.185302734375,1.0045850570242525,2580.2560424804688,2582.2652125945174,2578.24687236642
2022-03-12 01:10:00+00:00,2578.689208984375,2578.689208984375,2578.689208984375,2578.689208984375,2578.689208984375,0,False,,2580.0936269830813,2580.213342285156,2575.445234375,2578.689208984375,1.0510518013555736,2580.213342285156,2582.315445887867,2578.111238682445
2022-03-12 01:11:00+00:00,2579.203125,2579.203125,2579.203125,2579.203125,2579.203125,0,False,,2580.0936269830813,2580.18134765625,2575.750771484375,2579.203125,1.0713804933744968,2580.18134765625,2582.3241086429994,2578.038586669501
2022-03-12 01:12:00+00:00,2580.166015625,2580.166015625,2580.166015625,2580.166015625,2580.166015625,157696,True,2578.6007390580107,,2580.1939453125,2576.0678955078124,2580.166015625,1.0696434669841908,2580.1939453125,2582.3332322464685,2578.0546583785317
2022-03-12 01:13:00+00:00,2584.51904296875,2584.51904296875,2584.51904296875,2584.51904296875,2584.51904296875,0,True,2581.8039131525993,,2580.4491577148438,2576.451572265625,2584.51904296875,1.4085359407543794,2580.4491577148438,2583.2662295963523,2577.632085833335
2022-03-12 01:14:00+00:00,2584.880615234375,2584.880615234375,2584.880615234375,2584.880615234375,2584.880615234375,829440,True,2582.3285870658838,,2580.730859375,2576.827685546875,2584.880615234375,1.6775574639023578,2580.730859375,2584.0859743028045,2577.3757444471953
2022-03-12 01:15:00+00:00,2585.09130859375,2585.09130859375,2585.09130859375,2585.09130859375,2585.09130859375,6798336,True,2582.731339187873,,2581.036657714844,2577.1751220703127,2585.09130859375,1.875438666326796,2581.036657714844,2584.7875350474974,2577.2857803821903
2022-03-12 01:16:00+00:00,2585.284912109375,2585.284912109375,2585.284912109375,2585.284912109375,2585.284912109375,0,True,2583.102911925114,,2581.3369995117187,2577.5283447265624,2585.284912109375,2.043237091987495,2581.3369995117187,2585.4234736956937,2577.2505253277436
2022-03-12 01:17:00+00:00,2585.535888671875,2585.535888671875,2585.535888671875,2585.535888671875,2585.535888671875,0,True,2583.496834092808,,2581.6561645507813,2577.885537109375,2585.535888671875,2.171612832518724,2581.6561645507813,2585.999390215819,2577.3129388857437
2022-03-12 01:18:00+00:00,2584.19287109375,2584.19287109375,2584.19287109375,2584.19287109375,2584.19287109375,0,True,2583.496834092808,,2581.8329833984376,2578.1720361328125,2584.19287109375,2.226300596793685,2581.8329833984376,2586.285584592025,2577.3803822048503
2022-03-12 01:19:00+00:00,2583.014892578125,2583.014892578125,2583.014892578125,2583.014892578125,2583.014892578125,0,False,,2585.382606891722,2581.9358520507812,2578.4249462890625,2583.014892578125,2.2309988803141634,2581.9358520507812,2586.3978498114097,2577.4738542901528
2022-03-12 01:20:00+00:00,2583.043212890625,2583.043212890625,2583.043212890625,2583.043212890625,2583.043212890625,3722240,False,,2585.1826069726785,2582.0439331054686,2578.673037109375,2583.043212890625,2.229666714312592,2582.0439331054686,2586.5032665340937,2577.5845996768435
2022-03-12 01:21:00+00:00,2583.09375,2583.09375,2583.09375,2583.09375,2583.09375,0,False,,2585.034330623767,2582.1426391601562,2578.866875,2583.09375,2.230259992612775,2582.1426391601562,2586.6031591453816,2577.682119174931
2022-03-12 01:22:00+00:00,2583.363525390625,2583.363525390625,2583.363525390625,2583.363525390625,2583.363525390625,0,False,,2585.034330623767,2582.217248535156,2579.07255859375,2583.363525390625,2.2448476599217737,2582.217248535156,2586.7069438549997,2577.7275532153126
2022-03-12 01:23:00+00:00,2583.792724609375,2583.792724609375,2583.792724609375,2583.792724609375,2583.792724609375,0,False,,2585.034330623767,2582.31259765625,2579.2968994140624,2583.792724609375,2.2691101739355948,2582.31259765625,2586.8508180041213,2577.774377308379
2022-03-12 01:24:00+00:00,2583.443115234375,2583.443115234375,2583.443115234375,2583.443115234375,2583.443115234375,0,False,,2585.034330623767,2582.3804443359377,2579.5329150390626,2583.443115234375,2.281577984340975,2582.3804443359377,2586.94360030462,2577.8172883672555
2022-03-12 01:25:00+00:00,2583.845458984375,2583.845458984375,2583.845458984375,2583.845458984375,2583.845458984375,0,False,,2585.034330623767,2582.5077514648438,2579.776806640625,2583.845458984375,2.2887250838727953,2582.5077514648438,2587.0852016325894,2577.930301297098
2022-03-12 01:26:00+00:00,2583.7587890625,2583.7587890625,2583.7587890625,2583.7587890625,2583.7587890625,0,False,,2585.034330623767,2582.6611206054686,2580.0185888671876,2583.7587890625,2.2645175364337042,2582.6611206054686,2587.190155678336,2578.132085532601
2022-03-12 01:27:00+00:00,2584.225341796875,2584.225341796875,2584.225341796875,2584.225341796875,2584.225341796875,0,False,,2585.034330623767,2582.886682128906,2580.2567138671875,2584.225341796875,2.1829470641096798,2582.886682128906,2587.2525762571254,2578.520788000687
2022-03-12 01:28:00+00:00,2585.306884765625,2585.306884765625,2585.306884765625,2585.306884765625,2585.306884765625,0,True,2583.631392130179,,2583.1817993164063,2580.4946435546876,2585.306884765625,2.089202583247013,2583.1817993164063,2587.3602044829004,2579.0033941499123
2022-03-12 01:29:00+00:00,2584.8095703125,2584.8095703125,2584.8095703125,2584.8095703125,2584.8095703125,0,True,2583.631392130179,,2583.4630126953125,2580.7244873046875,2584.8095703125,1.902516529138959,2583.4630126953125,2587.2680457535903,2579.6579796370347
2022-03-12 01:30:00+00:00,2584.483154296875,2584.483154296875,2584.483154296875,2584.483154296875,2584.483154296875,0,True,2583.631392130179,,2583.7527099609374,2580.9197216796874,2584.483154296875,1.5646785576501985,2583.7527099609374,2586.882067076238,2580.623352845637
2022-03-12 01:31:00+00:00,2584.192138671875,2584.192138671875,2584.192138671875,2584.192138671875,2584.192138671875,0,True,2583.631392130179,,2584.002160644531,2581.106845703125,2584.192138671875,1.1664956317900896,2584.002160644531,2586.335151908111,2581.669169380951
2022-03-12 01:32:00+00:00,2584.61669921875,2584.61669921875,2584.61669921875,2584.61669921875,2584.61669921875,0,True,2583.631392130179,,2584.2246948242187,2581.3080224609375,2584.61669921875,0.77089107549165,2584.2246948242187,2585.766476975202,2582.6829126732355
2022-03-12 01:33:00+00:00,2585.038818359375,2585.038818359375,2585.038818359375,2585.038818359375,2585.038818359375,1505280,True,2583.631392130179,,2584.25068359375,2581.518681640625,2585.038818359375,0.7889267704586118,2584.25068359375,2585.8285371346674,2582.672830052833
2022-03-12 01:34:00+00:00,2585.65771484375,2585.65771484375,2585.65771484375,2585.65771484375,2585.65771484375,0,True,2584.148496170262,,2584.2895385742186,2581.7318115234375,2585.65771484375,0.8366850619975742,2584.2895385742186,2585.9629086982136,2582.6161684502235
2022-03-12 01:35:00+00:00,2585.854736328125,2585.854736328125,2585.854736328125,2585.854736328125,2585.854736328125,0,True,2584.4373367938583,,2584.3277099609377,2581.9351611328125,2585.854736328125,0.8882202882374459,2584.3277099609377,2586.1041505374124,2582.551269384463
2022-03-12 01:36:00+00:00,2587.1953125,2587.1953125,2587.1953125,2587.1953125,2587.1953125,9096192,True,2585.5174705782774,,2584.423229980469,2582.1273193359375,2587.1953125,1.0701199113925024,2584.423229980469,2586.563469803254,2582.282990157684
2022-03-12 01:37:00+00:00,2589.45849609375,2589.45849609375,2589.45849609375,2589.45849609375,2589.45849609375,0,True,2587.2694665232857,,2584.6193603515626,2582.3587939453123,2589.45849609375,1.520685462445575,2584.6193603515626,2587.6607312764536,2581.5779894266716
2022-03-12 01:38:00+00:00,2589.4248046875,2589.4248046875,2589.4248046875,2589.4248046875,2589.4248046875,9837568,True,2587.444576814502,,2584.88095703125,2582.5888916015624,2589.4248046875,1.8410789124337312,2584.88095703125,2588.5631148561174,2581.198799206383
2022-03-12 01:39:00+00:00,2589.236328125,2589.236328125,2589.236328125,2589.236328125,2589.236328125,0,True,2587.444576814502,,2585.192028808594,2582.7907861328126,2589.236328125,2.0167198497068326,2585.192028808594,2589.2254685080075,2581.1585891091804
2022-03-12 01:40:00+00:00,2588.617919921875,2588.617919921875,2588.617919921875,2588.617919921875,2588.617919921875,0,True,2587.444576814502,,2585.4707641601562,2582.9722802734377,2588.617919921875,2.0845698739856413,2585.4707641601562,2589.6399039081275,2581.301624412185
2022-03-12 01:41:00+00:00,2588.38818359375,2588.38818359375,2588.38818359375,2588.38818359375,2588.38818359375,0,True,2587.444576814502,,2585.735485839844,2583.14318359375,2588.38818359375,2.1020016611622445,2585.735485839844,2589.9394891621682,2581.5314825175196
2022-03-12 01:42:00+00:00,2588.173828125,2588.173828125,2588.173828125,2588.173828125,2588.173828125,0,True,2587.444576814502,,2585.9760009765623,2583.30837890625,2588.173828125,2.0920156043597458,2585.9760009765623,2590.160032185282,2581.7919697678426
2022-03-12 01:43:00+00:00,2587.8173828125,2587.8173828125,2587.8173828125,2587.8173828125,2587.8173828125,0,True,2587.444576814502,,2586.1772338867186,2583.4764306640627,2587.8173828125,2.065728484884984,2586.1772338867186,2590.3086908564887,2582.0457769169484
2022-03-12 01:44:00+00:00,2587.892822265625,2587.892822265625,2587.892822265625,2587.892822265625,2587.892822265625,0,True,2587.444576814502,,2586.3997192382812,2583.64935546875,2587.892822265625,1.9977803622127743,2586.3997192382812,2590.395279962707,2582.4041585138557
2022-03-12 01:45:00+00:00,2588.32861328125,2588.32861328125,2588.32861328125,2588.32861328125,2588.32861328125,0,True,2587.444576814502,,2586.623876953125,2583.8364208984376,2588.32861328125,1.9495381590867253,2586.623876953125,2590.5229532712983,2582.724800634952
2022-03-12 01:46:00+00:00,2588.955078125,2588.955078125,2588.955078125,2588.955078125,2588.955078125,0,True,2587.492244869087,,2586.88369140625,2584.0299609375,2588.955078125,1.8959124446610127,2586.88369140625,2590.675516295572,2583.091866516928
2022-03-12 01:47:00+00:00,2588.64013671875,2588.64013671875,2588.64013671875,2588.64013671875,2588.64013671875,0,True,2587.492244869087,,2587.1044311523438,2584.2197119140624,2588.64013671875,1.8293911109498548,2587.1044311523438,2590.7632133742436,2583.445648930444
2022-03-12 01:48:00+00:00,2589.2373046875,2589.2373046875,2589.2373046875,2589.2373046875,2589.2373046875,477184,True,2587.788225321431,,2587.3009521484373,2584.391328125,2589.2373046875,1.8368315546465317,2587.3009521484373,2590.9746152577304,2583.627289039144
2022-03-12 01:49:00+00:00,2589.7822265625,2589.7822265625,2589.7822265625,2589.7822265625,2589.7822265625,0,True,2588.314578398565,,2587.5495849609374,2584.567822265625,2589.7822265625,1.81923578679786,2587.5495849609374,2591.188056534533,2583.9111133873416
2022-03-12 01:50:00+00:00,2589.44775390625,2589.44775390625,2589.44775390625,2589.44775390625,2589.44775390625,86016,True,2588.314578398565,,2587.797814941406,2584.7391455078123,2589.44775390625,1.7198846301817206,2587.797814941406,2591.2375842017696,2584.3580456810428
